,Open.Price,High.Price,Low.Price,Close.Price,Volume,LMNIDS03,DXY,NKY,SPX,SX5E,UKX,VIX,SHSZ300
2016-05-23,8520.0,8520.0,8329.0,8330.0,22138.0,2044.0,95.334,16654.6,2052.32,2962.16,6156.32,15.2,3087.22
2016-05-24,8350.0,8485.0,8330.0,8400.0,20804.0,2152.0,95.23100000000001,16498.76,2048.04,2932.93,6136.43,15.82,3063.56
2016-05-25,8450.0,8500.0,8349.0,8350.0,19947.0,1910.0,95.571,16757.35,2076.06,3010.12,6219.26,14.42,3059.23
2016-05-26,8380.0,8470.0,8340.0,8395.0,19701.0,1919.0,95.354,16772.46,2090.54,3061.6,6262.85,13.9,3064.21
2016-05-27,8370.0,8500.0,8345.0,8420.0,14061.0,2222.0,95.16799999999999,16834.84,2090.1,3071.21,6265.65,13.43,3062.5
2016-05-30,,,,,,,95.521,17068.02,,3078.48,,,3066.71
2016-05-31,8390.0,8560.0,8390.0,8435.0,24169.0,2457.0,95.521,17234.98,2099.06,3090.01,6270.79,13.12,3169.56
2016-06-01,8425.0,8480.0,8335.0,8475.0,21407.0,2272.0,95.891,16955.73,2096.96,3063.48,6230.79,14.19,3160.55
2016-06-02,8450.0,8485.0,8385.0,8470.0,20762.0,2229.0,95.455,16562.55,2099.33,3038.77,6191.93,14.2,3167.1
2016-06-03,8410.0,8590.0,8410.0,8495.0,24503.0,3280.0,95.564,16642.23,2105.26,3033.86,6185.61,13.63,3189.33
2016-06-06,8535.0,8730.0,8535.0,8665.0,24025.0,1876.0,94.029,16580.03,2099.13,2997.55,6209.63,13.47,3178.79
2016-06-07,8670.0,8705.0,8545.0,8585.0,19176.0,2247.0,93.902,16675.45,2109.41,3001.9,6273.4,13.65,3177.05
2016-06-08,8635.0,9000.0,8580.0,8960.0,23688.0,3713.0,93.82799999999999,16830.92,2112.13,3040.69,6284.53,14.05,3163.99
2016-06-09,8950.0,9145.0,8845.0,8935.0,19211.0,1521.0,93.59,16668.41,2119.12,3019.76,6301.52,14.08,
2016-06-10,8975.0,9030.0,8865.0,8925.0,13004.0,2030.0,93.95299999999999,16601.36,2115.48,2989.03,6231.89,14.64,
2016-06-13,8875.0,8930.0,8775.0,8890.0,19360.0,2448.0,94.571,16019.18,2096.07,2911.11,6115.76,17.03,3066.34
2016-06-14,8875.0,8910.0,8815.0,8885.0,15824.0,1674.0,94.36200000000001,15859.0,2079.06,2853.52,6044.97,20.97,3075.98
2016-06-15,8845.0,9145.0,8840.0,9045.0,24481.0,1907.0,94.928,15919.58,2075.32,2797.18,5923.53,20.5,3116.37
2016-06-16,9025.0,9025.0,8805.0,8870.0,21670.0,2746.0,94.61,15434.14,2071.5,2830.3,5966.8,20.14,3094.67
2016-06-17,8895.0,9090.0,8835.0,9065.0,23368.0,2932.0,94.569,15599.66,2077.99,2819.3,5950.48,19.37,3110.36
2016-06-20,9075.0,9286.0,9040.0,9285.0,27611.0,2468.0,94.206,15965.3,2071.22,2849.17,6021.09,19.41,3112.67
2016-06-21,9225.0,9315.0,9080.0,9190.0,34146.0,37432.0,93.611,16169.11,2083.25,2942.88,6204.0,18.37,3106.32
2016-06-22,9200.0,9285.0,9120.0,9230.0,16565.0,1396.0,94.01700000000001,16065.72,2088.9,2967.34,6226.55,18.48,3133.96
2016-06-23,9210.0,9235.0,9130.0,9225.0,12743.0,1447.0,93.71600000000001,16238.35,2085.45,2978.31,6261.19,21.17,3117.32
2016-06-24,9185.0,9195.0,8790.0,9020.0,26276.0,2842.0,93.529,14952.02,2113.32,3037.86,6338.1,17.25,3077.16
2016-06-27,8960.0,9125.0,8915.0,8980.0,14292.0,1374.0,95.448,15309.21,2037.41,2776.09,6138.69,25.76,3120.54
2016-06-28,8950.0,9350.0,8945.0,9340.0,27341.0,3173.0,96.544,15323.14,2000.54,2697.44,5982.2,23.85,3136.4
2016-06-29,9335.0,9450.0,9210.0,9440.0,22614.0,2301.0,96.245,15566.83,2036.09,2758.67,6140.39,18.75,3151.39
2016-06-30,9420.0,9550.0,9275.0,9445.0,28183.0,2127.0,95.76899999999999,15575.92,2070.77,2832.18,6360.06,16.64,3153.92
2016-07-01,9415.0,10000.0,9360.0,9970.0,45067.0,4666.0,96.14299999999999,15682.48,2098.86,2864.74,6504.33,15.63,3154.2
2016-07-04,9965.0,10410.0,9870.0,10195.0,41526.0,3718.0,95.649,15775.8,,2883.06,6577.83,,3204.7
2016-07-05,9975.0,10310.0,9638.0,9705.0,51461.0,2366.0,95.649,15669.33,2102.95,2862.21,6522.26,14.77,3207.38
2016-07-06,9655.0,10130.0,9630.0,9985.0,39202.0,2296.0,96.166,15378.99,2088.55,2812.88,6545.37,15.58,3216.8
2016-07-07,10030.0,10175.0,9670.0,9750.0,37233.0,2869.0,96.053,15276.24,2099.73,2761.37,6463.59,14.96,3209.95
2016-07-08,9710.0,9930.0,9525.0,9880.0,32440.0,3563.0,96.32799999999999,15106.98,2097.9,2780.1,6533.79,14.76,3192.28
2016-07-11,9870.0,10185.0,9790.0,10045.0,27552.0,2602.0,96.302,15708.82,2129.9,2838.01,6590.64,13.2,3203.33
2016-07-12,10070.0,10515.0,10025.0,10490.0,31189.0,2879.0,96.571,16095.65,2137.16,2885.32,6682.86,13.54,3273.18
2016-07-13,10470.0,10670.0,10220.0,10350.0,31067.0,2710.0,96.441,16231.43,2152.14,2933.44,6680.69,13.55,3282.87
2016-07-14,10310.0,10515.0,10170.0,10360.0,21634.0,2423.0,96.21600000000001,16385.89,2152.43,2926.14,6670.4,13.04,3276.76
2016-07-15,10330.0,10510.0,10200.0,10280.0,19741.0,3052.0,96.07700000000001,16497.85,2163.75,2963.07,6654.47,12.82,3276.28
2016-07-18,10210.0,10590.0,10140.0,10545.0,26081.0,2107.0,96.58,,2161.74,2958.65,6669.24,12.67,3262.02
2016-07-19,10590.0,10660.0,10340.0,10560.0,29427.0,19413.0,96.56200000000001,16723.31,2166.89,2949.17,6695.42,12.44,3248.23
2016-07-20,10475.0,10595.0,10305.0,10580.0,26665.0,2512.0,97.06299999999999,16681.89,2163.78,2931.1,6697.37,11.97,3237.61
2016-07-21,10540.0,10900.0,10530.0,10760.0,26147.0,2423.0,97.20100000000001,16810.22,2173.02,2966.95,6728.99,11.77,3252.52
2016-07-22,10675.0,10710.0,10375.0,10410.0,22696.0,3209.0,97.0,16627.25,2165.17,2968.49,6699.89,12.74,3225.16
2016-07-25,10405.0,10540.0,10360.0,10475.0,15399.0,1895.0,97.46700000000001,16620.29,2175.03,2972.23,6730.48,12.02,3230.89
2016-07-26,10465.0,10465.0,10230.0,10350.0,19199.0,2121.0,97.286,16383.04,2168.48,2973.22,6710.13,12.87,3269.59
2016-07-27,10385.0,10475.0,10260.0,10355.0,15729.0,1570.0,97.156,16664.82,2169.18,2978.9,6724.03,13.05,3218.24
2016-07-28,10360.0,10725.0,10345.0,10695.0,19734.0,2395.0,97.053,16476.84,2166.58,2999.48,6750.43,12.83,3221.14
2016-07-29,10695.0,10720.0,10470.0,10630.0,20253.0,2623.0,96.73899999999999,16569.27,2170.06,2966.1,6721.06,12.72,3203.93
2016-08-01,10600.0,10800.0,10600.0,10735.0,13482.0,1308.0,95.53,16635.77,2173.6,2990.76,6724.43,11.87,3176.81
2016-08-02,10680.0,10860.0,10555.0,10725.0,39420.0,3394.0,95.713,16391.45,2170.84,2967.31,6693.95,12.44,3189.05
2016-08-03,10680.0,10780.0,10585.0,10735.0,17936.0,2037.0,95.064,16083.11,2157.03,2906.98,6645.4,13.37,3193.51
2016-08-04,10765.0,10770.0,10440.0,10605.0,18073.0,1604.0,95.56299999999999,16254.89,2163.79,2911.06,6634.4,12.86,3201.29
2016-08-05,10590.0,10720.0,10515.0,10715.0,15016.0,2225.0,95.758,16254.45,2164.25,2932.34,6740.16,12.42,3205.11
2016-08-08,10675.0,10850.0,10645.0,10770.0,15701.0,1042.0,96.194,16650.57,2182.87,2973.71,6793.47,11.39,3234.18
2016-08-09,10775.0,10800.0,10655.0,10780.0,5253.0,1261.0,96.40100000000001,16764.97,2180.89,2982.92,6809.13,11.5,3256.98
2016-08-10,10770.0,11030.0,10685.0,10860.0,25846.0,2284.0,96.18299999999999,16735.12,2181.74,3029.18,6851.3,11.66,3243.34
2016-08-11,10800.0,10815.0,10705.0,10735.0,10764.0,1161.0,95.65,,2175.49,3018.46,6866.42,12.05,3233.36
2016-08-12,10745.0,10780.0,10285.0,10305.0,26573.0,2233.0,95.85700000000001,16919.92,2185.79,3049.03,6914.71,11.68,3294.23
2016-08-15,10310.0,10511.0,10275.0,10510.0,17417.0,1603.0,95.72200000000001,16869.56,2184.05,3044.94,6916.02,11.55,3393.42
2016-08-16,10485.0,10485.0,10240.0,10255.0,28423.0,30805.0,95.62899999999999,16596.51,2190.15,3046.65,6941.19,11.81,3378.25
2016-08-17,10255.0,10370.0,10175.0,10220.0,17802.0,1880.0,94.791,16745.64,2178.15,3016.19,6893.92,12.64,3373.05
2016-08-18,10235.0,10425.0,10235.0,10350.0,12721.0,890.0,94.71799999999999,16486.01,2182.22,2980.54,6859.15,12.19,3364.49
2016-08-19,10330.0,10405.0,10265.0,10355.0,9935.0,1542.0,94.15700000000001,16545.82,2187.02,2995.3,6868.96,11.43,3365.02
2016-08-22,10355.0,10360.0,10160.0,10265.0,13541.0,1749.0,94.51100000000001,16598.19,2183.87,2968.2,6858.95,11.34,3336.79
2016-08-23,10265.0,10310.0,10210.0,10265.0,11480.0,1251.0,94.51899999999999,16497.36,2182.64,2960.37,6828.54,12.27,3341.83
2016-08-24,10280.0,10280.0,9955.0,9995.0,17377.0,1686.0,94.539,16597.3,2186.9,2993.73,6868.51,12.38,3329.86
2016-08-25,9995.0,10000.0,9810.0,9845.0,19904.0,3131.0,94.786,16555.95,2175.44,3008.59,6835.78,13.45,3308.97
2016-08-26,9835.0,9955.0,9785.0,9810.0,16523.0,4185.0,94.772,16360.71,2172.47,2987.69,6816.9,13.63,3307.09
2016-08-29,,,,,,,95.566,16737.49,2169.04,3010.36,,13.65,3307.78
2016-08-30,9825.0,9895.0,9750.0,9830.0,14258.0,2173.0,95.58,16725.36,2180.38,2998.5,6838.05,12.94,3311.99
2016-08-31,9825.0,9880.0,9760.0,9765.0,15040.0,3279.0,96.054,16887.4,2176.12,3030.75,6820.79,13.12,3327.79
2016-09-01,9790.0,9955.0,9775.0,9910.0,21630.0,2203.0,96.022,16926.84,2170.95,3023.13,6781.51,13.42,3301.58
2016-09-02,9930.0,10100.0,9910.0,10060.0,17502.0,1537.0,95.65299999999999,16925.68,2170.86,3017.49,6745.97,13.48,3314.11
2016-09-05,10050.0,10095.0,9960.0,10070.0,7610.0,1064.0,95.844,17037.63,,3079.74,6894.6,,3319.68
2016-09-06,10050.0,10225.0,10020.0,10110.0,18787.0,2082.0,95.844,17081.98,2179.98,3077.66,6879.42,11.98,3342.63
2016-09-07,10140.0,10260.0,10090.0,10210.0,16413.0,2004.0,94.823,17012.44,2186.48,3070.16,6826.05,12.02,3340.82
2016-09-08,10220.0,10370.0,10170.0,10345.0,19112.0,2278.0,94.956,16958.77,2186.16,3091.66,6846.58,11.94,3339.56
2016-09-09,10305.0,10440.0,10260.0,10370.0,16325.0,2456.0,95.027,16965.76,2181.3,3083.54,6858.7,12.51,3318.04
2016-09-12,10320.0,10345.0,9950.0,10080.0,20606.0,1808.0,95.336,16672.92,2127.81,3053.2,6776.95,17.5,3262.6
2016-09-13,10100.0,10155.0,9850.0,9860.0,16279.0,1822.0,95.095,16729.04,2159.04,3012.88,6700.9,15.16,3260.33
2016-09-14,9905.0,9960.0,9761.5,9840.0,17872.0,1716.0,95.633,16614.24,2127.02,2974.8,6665.63,17.85,3238.73
2016-09-15,9860.0,9940.0,9700.0,9715.0,13103.0,1380.0,95.32700000000001,16405.01,2125.77,2964.9,6673.31,18.14,
2016-09-16,9715.0,9760.0,9630.0,9725.0,13259.0,1922.0,95.288,16519.29,2147.26,2973.77,6730.3,16.3,
2016-09-19,9745.0,10160.0,9745.0,10150.0,23441.0,2496.0,96.10799999999999,,2139.16,2935.25,6710.28,15.37,3263.12
2016-09-20,10145.0,10315.0,10080.0,10310.0,15990.0,1752.0,95.84100000000001,16492.15,2139.12,2968.31,6813.55,15.53,3257.4
2016-09-21,10280.0,10385.0,10180.0,10350.0,22028.0,41095.0,96.01899999999999,16807.62,2139.76,2964.86,6830.79,15.92,3266.64
2016-09-22,10360.0,10661.0,10350.0,10660.0,26422.0,3267.0,95.66,,2163.12,2982.18,6834.77,13.3,3291.12
2016-09-23,10660.0,10715.0,10520.0,10660.0,18571.0,2216.0,95.448,16754.02,2177.18,3051.69,6911.4,12.02,3275.67
2016-09-26,10635.0,10640.0,10420.0,10530.0,14533.0,2194.0,95.477,16544.56,2164.69,3032.31,6909.43,12.29,3220.28
2016-09-27,10475.0,10900.0,10250.0,10630.0,43711.0,4874.0,95.29700000000001,16683.93,2146.1,2975.88,6818.04,14.5,3240.75
2016-09-28,10660.0,10730.0,10570.0,10695.0,22320.0,5809.0,95.435,16465.4,2159.93,2970.84,6807.67,13.1,3230.89
2016-09-29,10710.0,10825.0,10380.0,10435.0,26378.0,2676.0,95.431,16693.71,2171.37,2991.11,6849.38,12.39,3244.39
2016-09-30,10420.0,10700.0,10350.0,10575.0,17832.0,1630.0,95.535,16449.84,2151.13,2991.58,6919.42,14.02,3253.28
2016-10-03,10510.0,10635.0,10175.0,10350.0,16827.0,2205.0,95.463,16598.67,2168.27,3002.24,6899.33,13.29,
2016-10-04,10320.0,10375.0,10015.0,10080.0,18229.0,2866.0,95.695,16735.65,2161.2,2998.5,6983.52,13.57,
2016-10-05,10050.0,10150.0,9945.0,10080.0,14042.0,1929.0,96.169,16819.24,2150.49,3029.5,7074.34,13.63,
2016-10-06,10095.0,10270.0,10050.0,10255.0,10622.0,1966.0,96.125,16899.1,2159.73,3026.28,7033.25,12.99,
2016-10-07,10270.0,10380.0,10165.0,10200.0,10903.0,2856.0,96.765,16860.09,2160.77,3021.58,6999.96,12.84,
2016-10-10,10235.0,10550.0,10220.0,10520.0,21927.0,2013.0,96.632,,2153.74,3000.57,7044.39,13.48,3293.87
2016-10-11,10550.0,10560.0,10360.0,10425.0,17521.0,2212.0,96.929,17024.76,2163.66,3035.76,7097.5,13.38,3306.56
2016-10-12,10450.0,10620.0,10425.0,10565.0,14868.0,1962.0,97.69,16840.0,2136.73,3020.69,7070.88,15.36,3300.01
2016-10-13,10580.0,10595.0,10360.0,10430.0,16812.0,1821.0,97.96600000000001,16774.24,2139.18,3008.03,7024.01,15.91,3302.65
2016-10-14,10415.0,10510.0,10370.0,10485.0,12647.0,2192.0,97.516,16856.37,2132.55,2975.04,6977.74,16.69,3305.85
2016-10-17,10485.0,10500.0,10285.0,10290.0,16054.0,2403.0,98.01899999999999,16900.12,2132.98,3025.19,7013.55,16.12,3277.88
2016-10-18,10305.0,10470.0,10305.0,10410.0,15395.0,27314.0,97.88799999999999,16963.61,2126.5,3008.72,6947.55,16.21,3321.33
2016-10-19,10425.0,10460.0,10175.0,10310.0,15313.0,1582.0,97.895,16998.91,2139.6,3046.99,7000.06,15.28,3316.24
2016-10-20,10320.0,10345.0,10115.0,10130.0,12985.0,2220.0,97.92,17235.5,2144.29,3055.94,7021.92,14.41,3318.6
2016-10-21,10135.0,10170.0,9960.0,9960.0,19970.0,3812.0,98.315,17184.59,2141.34,3076.63,7026.9,13.75,3327.74
2016-10-24,9975.0,10175.0,9970.0,10105.0,18307.0,1978.0,98.695,17234.42,2141.16,3077.65,7020.47,13.34,3367.58
2016-10-25,10155.0,10350.0,10140.0,10225.0,24206.0,2589.0,98.756,17365.25,2151.33,3093.86,6986.4,13.02,3367.45
2016-10-26,10225.0,10290.0,10135.0,10260.0,14520.0,1567.0,98.719,17391.84,2143.16,3087.41,7017.64,13.46,3354.8
2016-10-27,10230.0,10390.0,10100.0,10360.0,15323.0,1894.0,98.62899999999999,17336.42,2139.43,3080.98,6958.09,14.24,3345.7
2016-10-28,10340.0,10445.0,10310.0,10430.0,13686.0,2678.0,98.88799999999999,17446.41,2133.04,3085.17,6986.57,15.36,3340.13
2016-10-31,10400.0,10586.0,10330.0,10475.0,19363.0,1832.0,98.348,17425.02,2126.41,3079.24,6996.26,16.19,3336.28
2016-11-01,10410.0,10555.0,10385.0,10405.0,18333.0,2344.0,98.445,17442.4,2126.15,3055.25,6954.22,17.06,3359.05
2016-11-02,10455.0,10475.0,10290.0,10320.0,15254.0,1755.0,97.699,17134.68,2111.72,3023.15,6917.14,18.56,3333.35
2016-11-03,10350.0,10540.0,10350.0,10480.0,13184.0,1571.0,97.398,,2097.94,2980.17,6845.42,19.32,3365.09
2016-11-04,10490.0,10520.0,10410.0,10460.0,11130.0,2099.0,97.15700000000001,16905.36,2088.66,2973.49,6790.51,22.08,3354.17
2016-11-07,10450.0,11225.0,10440.0,11130.0,42392.0,4195.0,97.065,17177.21,2085.18,2954.53,6693.26,22.51,3356.59
2016-11-08,11175.0,11370.0,11035.0,11260.0,40591.0,3269.0,97.781,17171.38,2131.52,3009.28,6806.9,18.71,3371.12
2016-11-09,11240.0,11660.0,10835.0,11575.0,69609.0,5407.0,97.861,16251.54,2139.56,3023.43,6843.13,18.74,3353.05
2016-11-10,11630.0,11900.0,11420.0,11540.0,52959.0,5727.0,98.50399999999999,17344.42,2163.26,3056.29,6911.84,14.38,3390.61
2016-11-11,11510.0,12145.0,11025.0,11210.0,72189.0,7796.0,98.785,17374.79,2167.48,3046.59,6827.98,14.74,3417.22
2016-11-14,11175.0,11450.0,11080.0,11260.0,27306.0,1664.0,99.06,17672.62,2164.45,3030.02,6730.43,14.17,3430.25
2016-11-15,11305.0,11530.0,11060.0,11295.0,27333.0,20267.0,100.11,17668.15,2164.2,3039.8,6753.18,14.48,3429.87
2016-11-16,11330.0,11440.0,11175.0,11330.0,19457.0,2038.0,100.23,17862.21,2180.39,3049.72,6792.74,13.37,3429.59
2016-11-17,11300.0,11330.0,11185.0,11245.0,14173.0,1685.0,100.41,17862.63,2176.94,3026.36,6749.72,13.72,3436.53
2016-11-18,11190.0,11225.0,10844.0,10845.0,23224.0,2823.0,100.89,17967.41,2187.12,3041.79,6794.71,13.35,3417.46
2016-11-21,10945.0,11401.0,10945.0,11400.0,18476.0,1970.0,101.21,18106.02,2181.9,3020.83,6775.77,12.85,3441.11
2016-11-22,11370.0,11550.0,11320.0,11370.0,17175.0,1362.0,101.05,18162.94,2198.18,3032.97,6777.96,12.42,3468.36
2016-11-23,11365.0,11645.0,11269.0,11600.0,13777.0,1168.0,101.04,,2202.94,3044.33,6819.72,12.41,3474.73
2016-11-24,11635.0,11755.0,11525.0,11580.0,19131.0,1654.0,101.7,18333.41,,3032.14,6817.71,,3488.74
2016-11-25,11590.0,11740.0,11410.0,11560.0,20743.0,2524.0,101.7,18381.22,2204.72,3040.6,6829.2,12.43,3521.3
2016-11-28,11645.0,11900.0,11490.0,11630.0,21376.0,2683.0,101.49,18356.89,2213.35,3048.38,6840.75,12.34,3535.08
2016-11-29,11555.0,11630.0,10995.0,11080.0,30901.0,3870.0,101.33,18307.04,2201.72,3016.8,6799.47,13.15,3564.04
2016-11-30,11150.0,11251.0,10870.0,11250.0,29680.0,4415.0,100.93,18308.48,2204.66,3038.42,6772.0,12.9,3538.0
2016-12-01,11200.0,11320.0,11110.0,11210.0,15005.0,1339.0,101.5,18513.12,2198.81,3051.61,6783.79,13.33,3565.04
2016-12-02,11205.0,11555.0,11080.0,11455.0,20135.0,1883.0,101.04,18426.08,2191.08,3030.98,6752.93,14.07,3528.95
2016-12-05,11500.0,11755.0,11445.0,11640.0,20392.0,2083.0,100.77,18274.99,2191.95,3015.13,6730.72,14.12,3469.41
2016-12-06,11625.0,11715.0,11520.0,11610.0,15470.0,2271.0,100.09,18360.54,2204.71,3052.75,6746.83,12.14,3459.15
2016-12-07,11635.0,11725.0,11375.0,11410.0,22443.0,2795.0,100.49,18496.69,2212.23,3100.76,6779.84,11.79,3475.75
2016-12-08,11425.0,11495.0,11060.0,11105.0,17814.0,2052.0,100.23,18765.47,2241.35,3142.24,6902.23,12.22,3470.14
2016-12-09,11190.0,11480.0,11175.0,11470.0,17202.0,1993.0,101.1,18996.37,2246.19,3185.79,6931.55,12.64,3493.7
2016-12-12,11500.0,11670.0,10300.0,11300.0,16624.0,1568.0,101.59,19155.03,2259.53,3197.54,6954.21,11.75,3409.18
2016-12-13,11350.0,11525.0,11230.0,11390.0,17805.0,2145.0,101.03,19250.52,2256.96,3199.11,6890.42,12.64,3405.04
2016-12-14,11375.0,11520.0,11300.0,11420.0,17715.0,1629.0,101.07,19253.61,2271.72,3236.71,6968.57,12.72,3378.95
2016-12-15,11425.0,11560.0,11235.0,11300.0,29064.0,49353.0,101.76,19273.79,2253.28,3211.71,6949.19,13.19,3340.43
2016-12-16,11280.0,11415.0,11135.0,11170.0,18877.0,1684.0,103.02,19401.15,2262.03,3249.74,6999.01,12.79,3346.03
2016-12-19,11200.0,11225.0,10685.0,10880.0,25992.0,2787.0,102.95,19391.6,2258.07,3259.24,7011.64,12.2,3328.98
2016-12-20,10890.0,11030.0,10880.0,10925.0,16271.0,3349.0,103.14,19494.53,2262.53,3257.85,7017.16,11.71,3309.06
2016-12-21,10945.0,11025.0,10820.0,10830.0,13988.0,1561.0,103.29,19444.49,2270.76,3279.41,7043.96,11.45,3338.54
2016-12-22,10845.0,10920.0,10565.0,10730.0,16100.0,1838.0,103.02,19427.67,2265.18,3270.75,7041.42,11.27,3335.67
2016-12-23,10800.0,10800.0,10390.0,10410.0,17371.0,1591.0,103.09,,2260.96,3269.51,7063.68,11.43,3307.6
2016-12-26,,,,,,,103.01,19396.64,,,,,3322.4
2016-12-27,,,,,,,102.97,19403.06,2263.79,3273.97,,11.44,3316.39
2016-12-28,10450.0,10450.0,10095.0,10100.0,30258.0,3199.0,103.02,19401.72,2268.88,3278.53,7068.17,11.99,3301.89
2016-12-29,10120.0,10205.0,10030.0,10120.0,16797.0,2310.0,103.3,19145.14,2249.92,3278.72,7106.08,12.95,3297.76
2016-12-30,10150.0,10185.0,10000.0,10020.0,15574.0,2113.0,102.68,19114.37,2249.26,3271.76,7120.26,13.37,3310.08
2017-01-02,,,,,,,102.21,,,3290.52,,,
2017-01-03,10030.0,10265.0,9909.0,9910.0,25601.0,2673.0,102.78,,2238.83,3308.67,7142.83,14.04,3342.23
2017-01-04,9970.0,10255.0,9890.0,10220.0,28129.0,2252.0,103.21,19594.16,2257.83,3315.02,7177.89,12.85,3368.31
2017-01-05,10210.0,10375.0,10160.0,10295.0,22592.0,2563.0,102.7,19520.69,2270.75,3317.52,7189.74,11.85,3367.79
2017-01-06,10260.0,10315.0,10155.0,10245.0,12493.0,1137.0,101.52,19454.33,2269.0,3316.47,7195.31,11.67,3347.67
2017-01-09,10275.0,10400.0,10260.0,10390.0,14783.0,1589.0,102.22,,2276.98,3321.17,7210.05,11.32,3363.9
2017-01-10,10365.0,10630.0,10325.0,10615.0,21520.0,2978.0,101.93,19301.44,2268.9,3308.97,7237.77,11.56,3358.27
2017-01-11,10550.0,10590.0,10020.0,10180.0,34803.0,4576.0,102.01,19364.67,2268.9,3306.21,7275.47,11.49,3334.5
2017-01-12,10150.0,10350.0,9660.0,10275.0,78493.0,6496.0,101.78,19134.7,2275.32,3307.94,7290.49,11.26,3317.62
2017-01-13,10300.0,10460.0,10050.0,10450.0,27225.0,2343.0,101.35,19287.28,2270.44,3286.7,7292.37,11.54,3319.91
2017-01-16,10410.0,10425.0,10235.0,10260.0,16105.0,3008.0,101.18,19095.24,,3324.34,7337.81,,3319.45
2017-01-17,10250.0,10340.0,10085.0,10160.0,20141.0,4100.0,101.18,18813.53,2274.64,3294.53,7327.13,11.23,3326.36
2017-01-18,10200.0,10260.0,10140.0,10175.0,14431.0,4448.0,100.33,18894.37,2267.89,3285.04,7220.38,11.87,3339.37
2017-01-19,10190.0,10230.0,9865.0,9925.0,33843.0,17240.0,100.93,19072.25,2271.89,3294.0,7247.61,12.48,3329.29
2017-01-20,9910.0,10000.0,9640.0,9700.0,29923.0,2941.0,101.15,19137.91,2263.69,3290.33,7208.44,12.78,3354.89
2017-01-23,9720.0,9940.0,9710.0,9710.0,31115.0,4357.0,100.74,18891.03,2271.31,3299.44,7198.44,11.54,3364.08
2017-01-24,9790.0,9890.0,9710.0,9800.0,21300.0,5491.0,100.16,18787.99,2265.2,3273.04,7151.18,11.77,3364.45
2017-01-25,9830.0,9840.0,9555.0,9700.0,27056.0,2306.0,100.35,19057.5,2280.07,3281.53,7150.34,11.07,3375.9
2017-01-26,9750.0,9875.0,9350.0,9410.0,19018.0,2608.0,100.03,19402.39,2298.37,3326.15,7164.43,10.81,3387.96
2017-01-27,9395.0,9550.0,9360.0,9475.0,10480.0,1312.0,100.38,19467.4,2296.68,3319.13,7161.49,10.63,
2017-01-30,9530.0,9745.0,9505.0,9680.0,9806.0,1488.0,100.53,19368.85,2294.69,3303.33,7184.49,10.58,
2017-01-31,9705.0,10060.0,9695.0,9955.0,19863.0,2432.0,100.43,19041.34,2280.9,3262.72,7118.48,11.88,
2017-02-01,9985.0,10280.0,9975.0,10250.0,19215.0,2678.0,99.512,19148.08,2278.87,3230.68,7099.15,11.99,
2017-02-02,10250.0,10500.0,10190.0,10395.0,23608.0,4816.0,99.641,18914.58,2279.55,3258.92,7107.65,11.81,
2017-02-03,10310.0,10340.0,10025.0,10225.0,32200.0,3474.0,99.79,18918.2,2280.85,3253.61,7140.75,11.93,3364.49
2017-02-06,10275.0,10475.0,10275.0,10450.0,17106.0,2171.0,99.868,18976.71,2297.42,3273.11,7188.3,10.97,3373.21
2017-02-07,10450.0,10450.0,10285.0,10355.0,19394.0,2616.0,99.90700000000001,18910.78,2292.56,3238.31,7172.15,11.37,3365.68
2017-02-08,10335.0,10545.0,10330.0,10495.0,16536.0,3074.0,100.26,19007.6,2293.08,3235.71,7186.22,11.29,3383.29
2017-02-09,10465.0,10485.0,10270.0,10280.0,20486.0,2031.0,100.28,18907.67,2294.67,3238.04,7188.82,11.45,3396.29
2017-02-10,10305.0,10665.0,10260.0,10660.0,26042.0,3288.0,100.65,19378.93,2307.87,3277.79,7229.5,10.88,3413.49
2017-02-13,10640.0,10785.0,10635.0,10730.0,19882.0,2248.0,100.8,19459.15,2316.1,3270.83,7258.75,10.85,3436.28
2017-02-14,10690.0,10895.0,10650.0,10770.0,23324.0,2699.0,100.96,19238.98,2328.25,3305.23,7278.92,11.07,3435.8
2017-02-15,10770.0,10931.0,10690.0,10930.0,18028.0,3545.0,101.25,19437.98,2337.58,3308.89,7268.56,10.74,3421.71
2017-02-16,10890.0,11070.0,10855.0,11070.0,29588.0,1814.0,101.18,19347.53,2349.25,3323.71,7302.41,11.97,3440.93
2017-02-17,11040.0,11070.0,10855.0,11050.0,26173.0,38604.0,100.44,19234.62,2347.22,3311.04,7277.92,11.76,3421.44
2017-02-20,11060.0,11165.0,10975.0,11150.0,13354.0,1382.0,100.95,19251.08,,3308.81,7299.96,,3471.39
2017-02-21,11140.0,11160.0,10800.0,10855.0,18618.0,1904.0,100.95,19381.44,2351.16,3312.39,7299.86,11.49,3482.82
2017-02-22,10840.0,10900.0,10710.0,10810.0,20499.0,3841.0,101.37,19379.87,2365.38,3339.33,7274.83,11.57,3489.76
2017-02-23,10760.0,10810.0,10530.0,10580.0,21670.0,2381.0,101.22,19371.46,2362.82,3339.27,7302.25,11.74,3473.32
2017-02-24,10555.0,10915.0,10530.0,10860.0,16118.0,1871.0,101.05,19283.54,2363.81,3333.96,7271.37,11.71,3473.85
2017-02-27,10890.0,11080.0,10840.0,11045.0,14412.0,1797.0,101.09,19107.47,2367.34,3304.09,7243.7,11.47,3446.22
